Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,CRSElapsedTime,Origin,Dest,Distance,ArrDelay15
6,13,5,1642,1752,UA,130,DCA,ORD,612,True
1,2,3,2355,535,F9,220,DEN,PBI,1679,False
10,3,5,1505,1514,DL,69,ATL,BNA,214,True
5,2,5,1720,1910,NW,170,MSP,SLC,991,False
8,30,6,1354,1630,YV,96,ORD,TYS,475,False
2,22,5,2000,2129,DL,89,ATL,MCO,403,True
10,12,7,1905,2103,OH,118,LGA,RDU,431,False
1,11,5,1400,1647,YV,107,ORD,GSO,590,True
7,14,1,1520,1635,WN,75,CLE,BWI,314,True
10,24,5,1630,1750,DL,80,LGA,DCA,214,False
3,5,3,1150,1520,WN,150,MDW,TPA,997,False
7,29,2,1425,1515,MQ,50,ORD,PIA,130,False
6,24,2,1140,1315,MQ,95,RDU,JFK,426,True
11,30,7,2142,2242,9E,60,DTW,DAY,166,False
1,20,7,710,752,NW,102,AZO,MSP,426,False
5,12,1,1528,1638,F9,190,DTW,DEN,1123,False
6,26,4,1712,1742,HA,30,LIH,HNL,102,False
1,21,1,1434,1537,FL,63,ATL,JAX,270,False
9,23,2,1810,1955,WN,105,PHL,MHT,290,True
4,11,5,1055,1346,CO,171,PBI,EWR,1024,False
3,20,4,30,526,CO,176,ONT,IAH,1334,False
11,16,7,1323,1626,YV,123,ORD,CHS,760,False
12,2,2,600,739,YV,99,GCC,DEN,313,False
10,10,5,1530,1710,AA,160,CLT,DFW,936,False
3,30,7,720,903,DL,103,ATL,FLL,581,False
6,15,7,1415,1530,WN,75,SJC,LAX,308,True
5,31,6,1115,1700,FL,225,SAN,MKE,1738,True
4,15,2,1100,1229,AS,89,SFO,PSP,421,False
7,28,1,1625,1800,AA,95,MSY,DFW,448,False
1,25,5,1250,1425,MQ,155,LEX,DFW,785,False
10,16,4,1135,2008,CO,333,SFO,EWR,2565,False
10,27,1,1410,1600,MQ,110,HSV,ORD,510,True
1,12,6,750,855,WN,65,OMA,STL,342,False
9,9,2,810,1115,9E,125,BHM,DTW,625,False
8,24,7,1740,1842,9E,62,GSP,ATL,153,False
12,12,5,2117,2304,NW,107,DTW,BOS,632,False
6,3,2,1710,2305,WN,235,SAN,MDW,1728,False
11,16,7,610,703,YV,53,MDT,IAD,94,False
5,6,2,1810,2015,AA,185,MIA,DFW,1121,False
7,17,4,1545,1633,DL,108,ATL,STL,483,False
8,15,5,855,1200,MQ,125,ORD,HPN,738,False
4,1,2,2105,2112,OH,67,CVG,BNA,230,False
2,14,4,2125,2300,AA,95,DFW,BNA,631,True
11,20,4,1140,1513,B6,213,BOS,RSW,1249,False
12,30,2,2125,2345,WN,140,LAS,PDX,762,False
5,28,3,1000,1735,WN,275,PHX,BWI,1999,False
12,14,7,2115,2237,YV,82,DEN,CPR,230,False
9,15,1,1840,2000,WN,80,DAL,MSY,437,False
10,18,6,1759,2020,FL,141,PHL,ATL,665,False
8,1,5,2040,2225,B6,105,JFK,BUF,301,True
11,10,1,1040,1635,WN,235,SAN,MDW,1728,False
3,21,5,700,922,US,322,PHL,PHX,2075,True
12,28,7,1120,1315,XE,175,RSW,IAH,861,False
3,6,4,1155,1245,WN,50,SAT,HOU,192,False
6,4,3,1525,1803,XE,158,GEG,SAN,1027,False
4,4,5,2115,2225,AA,190,DFW,SNA,1205,False
7,12,6,1405,1735,AS,150,PDX,DEN,992,False
11,6,4,1205,1305,WN,60,DAL,LIT,296,False
9,2,2,1710,1920,MQ,70,ORD,SDF,286,True
3,11,2,955,1251,YV,116,PHX,TEX,387,False
8,1,5,725,855,WN,90,SDF,BWI,495,False
3,29,6,700,1509,US,309,SFO,PHL,2521,False
5,9,5,600,800,MQ,120,CID,DFW,685,False
3,18,2,1300,1358,OO,58,SFO,CIC,153,False
3,25,2,1220,1412,EV,112,SBN,ATL,566,False
6,21,6,1945,2101,YV,76,DEN,GJT,212,False
3,11,2,659,929,FL,150,LGA,ATL,761,False
10,17,5,1820,1955,B6,95,BOS,BUF,396,False
3,28,5,710,729,MQ,79,CMH,ORD,296,False
11,6,4,1330,1430,OO,120,SLC,LAX,590,False
8,19,2,1000,1219,DL,139,EWR,ATL,745,False
9,3,3,1621,1745,OO,84,MRY,LAX,267,False
7,19,6,1106,1220,EV,134,ATL,OKC,761,False
4,8,2,1745,1905,MQ,140,DFW,GJT,772,False
4,20,7,1550,1710,OO,80,MKE,OMA,426,False
4,21,1,1300,1855,AA,235,LAX,BNA,1797,False
11,6,4,1420,1510,AA,110,DFW,ABQ,569,False
3,20,4,1845,2019,9E,94,ELM,DTW,331,False
9,5,5,615,722,OO,67,DRO,DEN,251,False
7,18,5,2129,23,DL,354,JFK,LAS,2248,False
8,13,3,1207,1254,NW,47,DTW,MBS,98,False
3,4,2,2040,2331,OH,171,LGA,JAX,834,True
7,18,5,827,1007,OO,100,SLC,ABQ,493,False
3,6,4,1840,2029,NW,109,MEM,ORD,491,False
8,26,2,1005,1135,WN,90,TUS,LAX,451,False
5,5,1,1355,1500,DL,65,ATL,CHS,259,False
8,25,1,1420,1750,DL,150,SAT,ATL,874,True
12,12,5,2055,2150,AA,55,DFW,OKC,175,False
5,6,2,600,759,MQ,119,OKC,ORD,693,False
12,4,4,1010,1310,CO,180,EWR,TPA,998,False
5,3,6,1300,1551,B6,171,SWF,MCO,989,False
5,27,2,1230,1438,EV,68,PFN,ATL,247,False
11,5,3,1250,1421,OO,91,LAS,FAT,258,False
5,8,4,1425,1720,WN,295,BNA,OAK,1959,False
9,15,1,1455,1600,WN,245,SDF,LAS,1624,False
7,30,3,1600,1807,XE,127,MCI,IAH,643,False
10,25,6,1050,1155,MQ,65,LBB,DFW,282,True
3,5,3,1740,1935,MQ,55,ORD,GRR,137,False
8,25,1,2107,2118,NW,71,DTW,ORD,235,False
8,20,3,547,743,OO,116,ELP,DEN,563,False
11,27,4,1104,1227,OO,83,SLC,BTM,357,True
9,9,2,1028,1256,UA,268,BOS,DEN,1754,False
9,12,5,2025,2309,OO,104,DEN,XNA,616,True
11,14,5,2100,2200,AA,60,MCO,MIA,193,False
9,15,1,1925,2133,OH,128,CVG,MHT,741,False
10,19,7,1850,1955,WN,65,OAK,BUR,325,True
9,22,1,555,815,DL,140,BOS,CVG,752,False
8,6,3,1600,1625,EV,85,ATL,EVV,350,False
6,28,6,955,1049,MQ,54,LAX,SBA,89,False
9,25,4,730,1327,UA,237,LAX,ORD,1745,False
12,21,7,1500,1620,9E,80,IND,DTW,231,False
8,13,3,1200,1718,NW,198,LAS,MSP,1300,False
2,16,6,2028,2159,UA,151,DEN,BUR,850,False
1,11,5,635,802,OO,147,CHS,ORD,760,False
10,18,6,1605,1720,WN,75,CLE,BWI,314,False
7,10,4,1622,1737,OO,135,BOI,LAX,674,True
9,29,1,755,910,WN,75,RDU,PHL,336,False
3,18,2,1255,1355,WN,120,DEN,LAS,629,False
11,27,4,810,1355,WN,225,SAN,BNA,1751,False
11,11,2,1855,2230,AA,395,BOS,LAX,2611,False
7,10,4,1950,2240,WN,110,MDW,BWI,611,False
8,13,3,1755,1920,WN,85,DEN,SLC,391,False
2,25,1,801,855,OO,54,ORD,MSN,109,True
12,12,5,920,1056,UA,156,BDL,ORD,783,False
2,24,7,640,1150,WN,190,LAX,MCI,1363,False
3,30,7,1955,2202,US,127,CLT,BOS,728,True
6,2,1,600,702,DL,62,TLH,ATL,223,False
12,4,4,2135,2319,EV,104,ATL,FWA,508,False
8,27,3,1235,1523,OO,108,BUR,SLC,574,False
10,12,7,630,755,MQ,85,SAN,SJC,417,False
7,2,3,1345,1630,AA,225,LGA,DFW,1389,True
9,30,2,1738,1827,HA,49,ITO,HNL,216,False
2,21,4,1450,1710,MQ,140,DFW,MKE,853,False
3,16,7,1314,1615,DL,121,SEA,SLC,689,False
11,25,2,905,1043,UA,98,SFO,LAX,337,False
1,20,7,1000,1051,EV,111,ATL,PIA,564,False
1,27,7,550,627,HA,37,HNL,LIH,102,False
5,30,5,1905,2140,WN,95,ELP,DAL,562,False
12,28,7,1017,1136,YV,79,SYR,IAD,296,False
10,6,1,1235,1725,AA,170,LAS,DFW,1055,False
7,13,7,1110,1210,WN,60,ONT,LAS,197,False
6,6,5,1020,1115,WN,55,RNO,OAK,180,False
9,1,1,1610,1750,MQ,100,ORD,MEM,491,False
9,5,5,945,1055,OO,70,SLC,BOI,291,False
6,9,1,647,1300,UA,253,SNA,ORD,1726,False
6,23,1,845,1025,NW,100,STL,MSP,449,False
11,22,6,1305,1413,OO,68,SUN,SLC,223,False
9,7,7,2105,2225,FL,80,BWI,PWM,452,False
12,19,5,1035,1254,NW,259,DTW,PHX,1671,True
1,10,4,1210,1335,B6,85,JFK,BUF,301,False
4,2,3,1815,2030,MQ,75,ORD,CMH,296,False
10,23,4,1918,1917,UA,59,GRR,ORD,137,False
6,9,1,2158,2324,YV,86,IAD,CAE,401,True
6,8,7,925,1055,9E,90,MEM,PFN,417,False
5,15,4,640,1153,CO,193,SAN,IAH,1303,False
1,4,5,1150,1252,EV,62,TLH,ATL,223,False
9,15,1,2200,534,DL,274,PDX,ATL,2172,False
10,1,3,835,1030,WN,115,PHX,SJC,621,False
2,15,5,730,954,OO,204,MSY,SLC,1428,True
1,17,4,1916,2215,UA,359,IAD,SFO,2419,True
8,10,7,1740,1905,OO,85,SFO,SBA,262,False
8,31,7,1455,1647,DL,112,DCA,ATL,547,False
11,19,3,2045,2157,OH,132,CVG,FSD,701,True
3,18,2,530,704,US,94,PHL,CLT,448,False
12,12,5,600,753,NW,113,CLT,DTW,500,False
2,5,2,550,717,B6,87,BUF,JFK,301,False
8,16,6,2132,2256,9E,84,DTW,BGM,378,False
8,20,3,1710,1805,WN,55,ORF,BWI,159,False
8,5,2,1135,1455,OO,140,MKE,EWR,725,False
4,8,2,1025,1155,WN,90,SFO,SAN,447,False
5,20,2,1926,2136,NW,70,MKE,DTW,238,False
12,30,2,825,937,FL,132,ATL,HOU,696,False
10,13,1,1233,1403,FL,90,ATL,IND,432,False
7,3,4,2030,2140,WN,70,BWI,PVD,328,False
5,7,3,1341,1514,FL,93,ATL,IND,432,False
10,19,7,820,915,MQ,55,CMI,ORD,135,False
10,7,2,845,1350,YV,185,PHX,MEM,1263,False
10,24,5,1506,2028,UA,202,PHX,ORD,1440,False
2,6,3,1001,1308,OO,127,PSP,DEN,776,False
9,5,5,2005,2225,WN,260,MDW,SEA,1733,True
9,8,1,1630,1910,WN,280,BNA,OAK,1959,False
6,6,5,724,836,US,72,PHX,LAS,256,False
1,12,6,1230,1417,OO,107,TUS,SLC,601,False
3,20,4,1410,1505,EV,55,ATL,GSP,153,False
7,8,2,1920,2030,WN,70,ONT,OAK,361,False
4,27,7,1335,1505,UA,90,SFO,SAN,447,False
9,11,4,2025,2309,OO,104,DEN,XNA,616,True
7,1,2,1245,1525,AA,160,MIA,STT,1107,True
4,19,6,645,746,NW,121,CMH,MSP,627,False
2,29,5,1953,2131,UA,158,PHL,ORD,678,True
2,28,4,1458,1618,OO,80,DRO,SLC,338,False
1,24,4,632,750,OO,78,BFL,SFO,238,False
11,10,1,1115,1224,US,69,SNA,LAS,226,False
2,12,2,2045,2215,WN,90,SAN,OAK,446,True
11,26,3,1505,1802,CO,177,EWR,MCO,938,False
12,13,6,900,1052,DL,112,FLL,ATL,581,False
2,15,5,1110,1230,B6,80,SMF,LGB,387,False
2,11,1,725,903,XE,98,CLE,MHT,544,True
9,9,2,1750,1845,MQ,55,DFW,SPS,113,False
5,24,6,755,928,US,153,CLT,MCI,809,False
2,25,1,1240,1425,WN,225,STL,LAS,1372,False
2,20,3,1650,1922,EV,92,MLU,ATL,448,False
2,1,5,1300,1420,WN,80,OKC,HOU,419,True
10,27,1,1609,1708,YV,59,EGE,DEN,121,False
8,8,5,1057,1342,FL,165,MCO,SJU,1189,True
7,1,2,2010,2224,UA,254,ORD,SNA,1726,False
1,1,2,640,745,NW,125,SDF,MSP,603,False
2,13,3,1220,1430,MQ,130,CID,DFW,685,False
11,15,6,859,1153,CO,174,EWR,PBI,1024,True
4,19,6,715,927,DL,72,PNS,ATL,272,False
3,31,1,1135,1224,YV,49,HNL,ITO,216,False
2,21,4,635,915,WN,160,BWI,FLL,925,False
3,26,3,1200,1557,YV,177,IAH,IAD,1190,False
6,30,1,1030,1220,EV,110,MCO,TYS,532,False
7,7,1,1230,1330,WN,120,ELP,LAX,714,False
6,24,2,1340,1516,DL,96,ATL,ORF,516,False
1,7,1,1715,1825,WN,70,HOU,JAN,359,True
2,20,3,2010,2133,US,83,CLT,IAD,321,False
5,10,6,1100,1227,DL,87,MCO,ATL,403,False
5,12,1,2020,2132,EV,72,ATL,TRI,227,False
3,19,3,1909,1957,9E,108,DTW,CID,431,False
7,22,2,1530,1555,WN,85,PIT,MDW,402,False
7,31,4,715,940,AA,145,DCA,MIA,920,False
7,10,4,835,1427,DL,232,SLC,ATL,1589,True
12,29,1,720,840,US,80,ORF,CLT,290,False
9,11,4,1855,2133,XE,158,IAH,MKE,984,False
5,15,4,1945,2056,NW,71,MEM,BTR,319,True
11,30,7,2235,2332,DL,57,ATL,SAV,215,True
7,22,2,715,855,MQ,160,CLE,DFW,1021,False
9,10,3,2200,30,AA,150,ORD,AUS,978,True
6,1,7,2310,639,CO,269,TUS,EWR,2116,True
3,6,4,830,910,EV,100,ATL,LIT,453,False
4,16,3,2035,2145,WN,70,SMF,BUR,358,False
9,12,5,1530,1615,WN,105,MCO,JAN,587,False
1,3,4,1730,1855,WN,85,SNA,SMF,404,True
11,17,1,1915,2130,WN,135,TPA,IAD,810,False
3,2,7,2230,645,AA,315,SFO,JFK,2586,False
4,19,6,935,1225,WN,170,RSW,PHL,992,False
4,21,1,1500,1600,WN,60,DAL,HOU,239,False
3,22,6,930,1036,YV,66,CLT,CHS,168,False
11,18,2,1330,1435,WN,65,MAF,DAL,319,False
3,5,3,1355,1530,AA,155,DFW,PHX,868,False
7,12,6,745,910,US,265,MCO,PHX,1848,True
3,27,4,950,1344,US,234,PHL,STT,1605,True
3,24,1,1105,1210,DL,245,ATL,TUS,1541,False
11,7,5,1500,1615,WN,75,LAX,OAK,337,False
12,11,4,1211,1356,EV,105,ATL,MDT,619,True
1,20,7,615,937,FL,142,MSP,ATL,906,True
4,2,3,2115,2205,UA,110,DEN,PHX,602,True
10,3,5,1745,1953,EV,128,JAX,CVG,614,False
11,14,5,621,707,OO,46,COS,DEN,72,False
9,22,1,1440,1655,MQ,75,ORD,CLE,316,False
12,17,3,1825,1935,WN,70,SMF,BUR,358,True
6,16,1,1130,1211,OO,41,LAX,OXR,49,False
12,25,4,1445,1540,NW,55,MEM,LIT,129,False
8,24,7,2055,2300,AA,185,MIA,ORD,1197,False
9,19,5,2040,2305,DL,145,ATL,LGA,761,False
5,30,5,830,1130,9E,120,MEM,RDU,634,False
10,31,5,1645,1827,DL,282,ATL,SAN,1891,False
6,5,4,1200,1635,AA,215,DFW,LGA,1389,True
12,22,1,1955,2320,MQ,145,DFW,GSO,999,True
11,1,6,927,1101,US,154,CLT,DFW,936,False
3,30,7,912,1119,AS,127,SFO,SEA,679,False
10,27,1,1645,1739,AS,54,ADQ,ANC,252,False
6,19,4,2000,2124,US,84,CLT,DCA,331,True
9,7,7,1025,1113,YV,48,TUS,PHX,110,False
3,3,1,1644,1812,DL,88,RDU,ATL,356,False
6,16,1,1245,1314,OO,89,SLC,LAS,368,False
9,20,6,1845,2145,MQ,120,ORD,ALB,723,False
1,31,4,1815,2017,OH,122,CLE,JFK,425,False
10,25,6,945,1035,MQ,50,MLI,ORD,139,False
10,17,5,726,1040,OO,134,LAX,COS,833,False
2,2,6,2110,2325,AA,195,MIA,ORD,1197,False
12,14,7,1705,1836,OO,91,DEN,SLC,391,True
5,3,6,2120,2228,US,68,LAS,LAX,236,False
3,5,3,1635,36,CO,301,SAN,EWR,2425,True
4,18,5,940,1050,DL,130,ATL,MCI,692,False
10,23,4,1235,1512,DL,157,BDL,ATL,859,True
11,28,5,1350,1630,WN,280,TPA,PHX,1788,False
8,12,2,1000,1055,WN,55,HOU,DAL,239,True
11,16,7,1800,2156,CO,176,IAH,DCA,1208,False
9,19,5,1405,1415,WN,70,DTW,MDW,229,False
10,12,7,649,1209,NW,200,SEA,MSP,1399,True
9,24,3,1820,2141,UA,141,ORD,EWR,719,True
6,4,3,1310,1414,CO,64,IAH,SAT,191,False
10,16,4,856,1119,DL,83,MSY,ATL,425,False
9,25,4,1255,1530,AA,155,IAH,ORD,925,False
10,27,1,1730,1912,XE,102,IAH,BHM,562,False
9,14,7,1805,1950,AA,165,DFW,SLC,988,True
8,3,7,940,1059,US,79,SAN,PHX,304,False
2,19,2,1545,1700,AA,195,DFW,SNA,1205,False
8,18,1,835,1045,WN,70,MDW,CLE,307,False
7,10,4,635,735,WN,60,MDW,STL,251,False
8,16,6,609,825,FL,136,LGA,ATL,761,False
10,30,4,700,820,9E,80,DTW,CVG,229,False
10,1,3,726,1325,UA,239,LAX,ORD,1745,False
11,5,3,1758,1955,OO,57,ORD,LAN,179,False
1,1,2,1932,2241,OO,129,DEN,MSN,826,True
10,4,6,1530,1619,YV,49,HNL,ITO,216,False
2,6,3,1730,1859,OO,89,DEN,SLC,391,False
3,8,6,1151,1423,US,152,LAS,PDX,762,True
9,21,7,940,1050,9E,70,MEM,MGM,280,False
8,3,7,910,1059,FL,109,ATL,FLL,581,False
8,12,2,2155,2335,WN,100,LAS,SFO,414,False
3,17,1,1605,1810,WN,65,PHX,ABQ,328,False
11,14,5,1328,1618,9E,110,DLH,DTW,541,False
7,28,1,1015,1140,WN,85,BUR,PHX,369,False
11,1,6,601,653,YV,52,BMI,ORD,116,False
3,5,3,1430,1559,MQ,89,DFW,MLU,293,False
8,19,2,1635,2120,AA,225,DFW,LGA,1389,False
12,18,4,1242,1525,CO,223,SEA,ANC,1449,True
9,16,2,1925,2100,DL,95,CVG,ATL,373,False
1,28,1,1615,1903,OO,108,BUR,SLC,574,True
5,29,4,1550,1827,US,157,PHL,MCO,861,False
7,21,1,640,950,WN,130,SAN,DEN,853,False
7,12,6,1546,1812,FL,86,GPT,TPA,429,False
11,12,3,2010,2110,WN,60,RNO,OAK,180,False
2,14,4,615,720,OO,125,FAR,DEN,627,True
1,29,2,1025,1629,DL,244,SLC,TPA,1887,False
2,24,7,2100,118,CO,198,IAH,LGA,1416,False
11,4,2,608,735,9E,87,PNS,MEM,355,False
10,11,6,1501,1545,OO,44,LAX,SBA,89,True
2,5,2,1645,1800,XE,75,CLE,SDF,304,False
10,20,1,1755,2020,9E,145,BDL,IND,728,False
3,16,7,2005,2250,WN,165,PHX,PDX,1009,False
2,28,4,640,754,OO,74,BTM,SLC,357,False
7,2,3,600,840,AA,100,ABQ,DFW,569,False
10,7,2,1415,1759,AA,164,ORD,EWR,719,True
3,25,2,840,1008,DL,148,ATL,DFW,732,False
7,8,2,1505,1620,9E,75,DTW,LEX,296,True
5,20,2,610,600,MQ,50,AZO,ORD,122,False
8,27,3,1350,1510,MQ,80,DFW,JAN,408,False
7,16,3,730,917,9E,167,GSO,MSP,924,False
2,25,1,1335,1416,OH,41,CVG,LEX,70,False
4,2,3,1910,2035,MQ,85,RDU,CMH,361,False
10,16,4,715,1014,CO,179,EWR,TPA,998,False
12,13,6,1235,1410,XE,155,IND,IAH,845,False
8,30,6,925,1128,OO,123,SFO,RDM,462,False
11,24,1,1315,1610,B6,175,EWR,FLL,1065,False
4,9,3,715,835,DL,140,ATL,DFW,732,False
8,30,6,830,1418,F9,228,DEN,FLL,1703,True
10,3,5,1345,1423,DL,98,ATL,STL,483,False
4,26,6,1646,1808,DL,82,RDU,ATL,356,False
3,27,4,1310,1539,DL,149,CVG,FLL,932,True
1,10,4,1855,2318,CO,203,IAH,LGA,1416,True
12,26,5,1815,1903,YV,48,MDT,IAD,94,False
9,1,1,1905,2130,CO,145,CLE,MCO,895,False
11,13,4,1020,1110,WN,50,SAT,HOU,192,False
11,15,6,2000,2203,AS,123,SEA,OAK,671,False
3,4,2,630,740,NW,130,MCO,MEM,683,False
12,12,5,1600,1641,EV,41,ATL,CSG,83,True
4,27,7,1455,1704,XE,129,TUS,SMF,752,False
5,2,5,1650,1813,NW,83,MSP,MCI,393,False
8,15,5,600,1430,UA,330,LAX,JFK,2475,False
11,10,1,1410,1701,B6,171,MCO,BOS,1121,False
6,2,1,1500,1548,YV,48,TUS,PHX,110,True
2,13,3,1700,1940,UA,160,IAD,FLL,901,True
7,8,2,2015,2215,US,120,CLT,FLL,631,False
3,11,2,1315,1530,9E,135,MSP,OKC,695,False
8,11,1,1139,1238,EV,59,VLD,ATL,208,False
1,6,7,2000,2129,DL,89,ATL,MCO,403,False
9,14,7,720,1105,AA,165,ORD,RSW,1120,False
9,8,1,1225,1419,XE,114,EWR,DTW,487,False
10,24,5,1640,1825,MQ,45,ORD,AZO,122,True
10,7,2,1300,1354,CO,54,IAH,AUS,140,False
3,12,3,1320,2115,HA,295,HNL,SFO,2398,False
1,1,2,635,800,9E,85,TUL,MEM,342,True
1,16,3,1500,1616,US,76,LGA,BOS,185,False
7,30,3,800,905,WN,65,ISP,BWI,220,False
1,5,6,2125,2300,AA,95,DFW,STL,551,True
6,14,6,1820,1910,MQ,50,ORD,CMI,135,False
7,29,2,1025,1205,MQ,100,BDL,RDU,532,False
11,9,7,1925,2210,WN,105,SMF,PHX,647,True
2,5,2,2055,2150,AA,55,DFW,OKC,175,True
6,1,7,1405,1530,WN,85,BNA,MSY,471,False
12,19,5,1910,2120,MQ,190,ORD,ABQ,1118,True
1,11,5,1050,1110,WN,80,CLE,MDW,307,False
5,14,3,1805,1925,WN,80,SJC,LAS,386,False
12,30,2,734,913,YV,99,GCC,DEN,313,True
5,17,6,1000,1207,US,127,LGA,CLT,544,False
5,20,2,1615,1757,US,102,CLT,TPA,508,False
5,25,7,1450,1602,YV,72,PIT,IAD,183,False
7,6,7,1806,1859,OO,53,LAX,SAN,109,False
8,27,3,1110,1502,US,172,MSY,PHL,1088,False
6,13,5,1740,1925,WN,165,TPA,MCI,1048,True
12,11,4,705,900,AA,175,MCO,DFW,984,False
6,29,7,1730,1900,MQ,90,MCI,DAL,461,False
3,31,1,1227,1403,DL,96,DAY,ATL,432,False
3,22,6,1440,1613,OO,153,MSN,DEN,826,False
10,24,5,1525,1759,US,154,PDX,PHX,1009,False
8,7,4,1703,1820,9E,77,DTW,ELM,331,False
5,22,4,1855,1955,WN,60,DAL,LIT,296,True
1,31,4,1129,1340,9E,191,LGA,DSM,1031,True
11,2,7,1730,1903,DL,93,MCO,ATL,403,False
11,20,4,2000,2141,US,101,CLT,ABE,481,True
6,5,4,635,727,XE,52,AEX,IAH,190,False
3,7,5,720,907,AS,107,JNU,ANC,571,False
2,29,5,855,922,XE,87,CLE,MKE,328,True
4,27,7,1700,1915,B6,135,JFK,CLT,541,False
6,27,5,1622,1819,FL,177,ATL,MSP,906,True
5,6,2,1820,1935,AA,75,LAX,SFO,337,False
4,6,7,700,931,CO,151,MCO,EWR,938,False
5,9,5,1955,2145,MQ,110,EWR,RDU,416,True
8,12,2,846,930,9E,104,DTW,HSV,554,False
4,15,2,730,810,YV,40,HNL,KOA,163,False
4,6,7,1440,1755,MQ,135,DFW,CVG,812,False
12,30,2,705,945,AA,220,BWI,DFW,1217,False
6,1,7,910,1039,FL,89,MCO,ATL,403,False
3,17,1,2030,2229,OO,119,ORD,FAR,557,True
5,27,2,1730,1924,XE,114,MCI,MSY,690,False
11,5,3,1719,1949,9E,90,EVV,DTW,364,False
9,3,3,1435,1605,AA,90,DFW,MCI,460,True
1,7,1,720,1139,NW,199,MSP,RSW,1416,True
9,16,2,640,735,WN,55,ELP,ABQ,223,False
4,25,5,805,1005,AA,120,MIA,ATL,595,False
3,23,7,945,1050,9E,65,MEM,JAN,189,False
1,1,2,1500,1800,AA,180,DTW,MIA,1145,True
1,4,5,2120,530,B6,310,LGB,BOS,2602,False
7,11,5,930,1255,WN,145,OAK,DEN,957,False
12,10,3,1410,1610,XE,120,IAH,DSM,802,True
1,28,1,600,720,MQ,80,CRP,DFW,354,False
1,20,7,1235,1325,WN,50,DAL,AUS,189,False
10,29,3,1300,1542,AS,162,SEA,LAX,954,False
3,14,5,805,1115,WN,190,PHX,SEA,1107,False
11,7,5,844,1005,OH,141,ATL,AUS,813,True
11,1,6,1730,1913,XE,163,PBI,IAH,956,False
1,13,7,1205,1513,CO,188,EWR,SRQ,1034,True
10,18,6,1123,1252,UA,149,DEN,LAX,862,False
10,12,7,905,1116,OH,131,CVG,TPA,773,False
9,1,1,745,910,WN,85,OAK,LAS,407,False
3,9,7,1000,1210,AA,250,ORD,RNO,1671,False
5,3,6,810,1625,HA,315,HNL,LAX,2556,False
8,12,2,815,1146,NW,151,FCA,MSP,1026,False
9,19,5,1045,1315,9E,150,LGA,IND,659,False
3,1,6,2114,2121,EV,67,ATL,PFN,247,False
3,15,6,930,1120,FL,290,ATL,SAN,1891,True
11,23,7,1025,1435,HA,370,SEA,OGG,2640,False
1,11,5,600,718,OO,198,SAT,LAX,1210,False
9,3,3,1050,1211,EV,81,CLT,CVG,335,False
3,18,2,700,734,OO,94,LNK,DEN,423,False
2,12,2,1710,1830,WN,80,SMF,LAX,373,False
1,27,7,811,958,AS,107,ANC,JNU,571,True
2,2,6,1645,1745,AA,60,TPA,MIA,204,True
11,4,2,600,919,US,139,MSY,DCA,969,False
8,10,7,2005,2120,WN,75,BWI,CMH,336,True
12,30,2,1845,2025,CO,160,RSW,IAH,861,False
3,23,7,1151,1242,NW,51,LIT,MEM,129,False
8,31,7,1625,1805,9E,100,MCI,MSP,393,False
12,14,7,1330,1611,EV,101,XNA,ATL,589,False
11,11,2,1546,1630,OO,44,CLD,LAX,86,False
3,17,1,645,916,UA,271,FLL,DEN,1703,False
1,19,6,1140,1520,US,400,PHX,KOA,2860,False
1,3,4,1905,2359,AA,174,LAX,AUS,1242,False
3,5,3,1357,1526,EV,89,CRW,ATL,363,False
10,5,7,1320,1530,AA,190,FLL,DFW,1119,False
10,14,2,1125,1325,9E,120,XNA,MSP,596,False
5,24,6,1432,1556,OO,84,SMF,LAX,373,False
12,24,3,1853,2022,EV,89,ATL,MLB,443,False
4,3,4,745,843,XE,178,AUS,ONT,1197,True
5,1,4,1220,1332,XE,72,CLE,SDF,304,False
1,4,5,1324,1606,9E,102,STL,DTW,440,False
10,27,1,1430,1515,AA,105,DFW,ABQ,569,False
3,23,7,945,1245,MQ,120,ORD,ATL,606,False
6,21,6,1625,1715,UA,110,ROC,ORD,528,False
10,14,2,2010,2331,F9,141,SJC,DEN,948,False
4,9,3,700,743,9E,103,FNT,MSP,491,False
6,20,5,1759,2038,US,339,JFK,PHX,2153,True
2,9,6,1320,1405,WN,105,TPA,MSY,487,False
10,13,1,2055,2326,DL,151,LGA,ATL,761,True
3,31,1,2130,2335,AA,125,DFW,ORD,802,True
8,30,6,1940,2100,WN,80,SJC,LAS,386,False
1,13,7,2000,2134,XE,154,DEN,LAX,862,False
1,7,1,1701,1855,OH,114,SYR,CVG,527,False
12,24,3,1125,1225,WN,60,LAS,ONT,197,False
10,16,4,1043,1232,FL,109,IAD,ATL,533,False
12,11,4,1415,1550,NW,95,MSP,MOT,449,False
9,24,3,2156,2317,UA,81,IAD,BDL,326,False
6,20,5,845,1050,AA,185,BWI,DFW,1217,True
8,16,6,600,737,DL,97,DAY,ATL,432,False
3,24,1,1330,1435,WN,65,SNA,LAS,226,False
9,11,4,730,934,DL,124,ATL,EWR,745,False
5,22,4,827,1205,OO,158,SLC,DFW,988,False
7,7,1,1130,1135,WN,65,CMH,MDW,284,False
2,18,1,820,1213,US,173,SEA,PHX,1107,False
